quid,model,response,similarity_to_centroid,pairwise_mean_micro,similarity_to_human_centroid,avg_centroid_similarity,avg_human_model_centroid_distance,questionnaire,question_type,model_domain
38,R1-Qwen-8B-standard,1,0.6494059,0.3389693,0.440273,0.68642217,0.4127334,patient_basic_history,pq,general
38,R1-Qwen-8B-standard,2,0.7683552,0.3389693,0.48958635,0.68642217,0.4127334,patient_basic_history,pq,general
38,R1-Qwen-8B-standard,3,0.5774853,0.3389693,0.35854113,0.68642217,0.4127334,patient_basic_history,pq,general
38,R1-Qwen-8B-standard,4,0.74289125,0.3389693,0.40325546,0.68642217,0.4127334,patient_basic_history,pq,general
38,R1-Qwen-8B-standard,5,0.6939732,0.3389693,0.37201115,0.68642217,0.4127334,patient_basic_history,pq,general
38,biogpt-medical,1,0.66316307,0.3865013,0.2766741,0.7135833,0.37540013,patient_basic_history,pq,biomedical
38,biogpt-medical,2,0.7108856,0.3865013,0.38204768,0.7135833,0.37540013,patient_basic_history,pq,biomedical
38,biogpt-medical,3,0.7212548,0.3865013,0.3439363,0.7135833,0.37540013,patient_basic_history,pq,biomedical
38,biogpt-medical,4,0.78206384,0.3865013,0.46301228,0.7135833,0.37540013,patient_basic_history,pq,biomedical
38,biogpt-medical,5,0.690549,0.3865013,0.41133037,0.7135833,0.37540013,patient_basic_history,pq,biomedical
38,human,1,0.6366725,0.46460533,0.6366725,0.6916165,0.6916165,patient_basic_history,pq,human
38,human,2,0.40457362,0.46460533,0.40457362,0.6916165,0.6916165,patient_basic_history,pq,human
38,human,3,0.56952727,0.46460533,0.56952727,0.6916165,0.6916165,patient_basic_history,pq,human
38,human,4,0.6474873,0.46460533,0.6474873,0.6916165,0.6916165,patient_basic_history,pq,human
38,human,5,0.74307585,0.46460533,0.74307585,0.6916165,0.6916165,patient_basic_history,pq,human
38,human,6,0.50220704,0.46460533,0.50220704,0.6916165,0.6916165,patient_basic_history,pq,human
38,human,7,0.5208626,0.46460533,0.5208626,0.6916165,0.6916165,patient_basic_history,pq,human
38,human,8,0.5607891,0.46460533,0.5607891,0.6916165,0.6916165,patient_basic_history,pq,human
38,human,9,0.6022135,0.46460533,0.6022135,0.6916165,0.6916165,patient_basic_history,pq,human
38,human,10,0.7514478,0.46460533,0.7514478,0.6916165,0.6916165,patient_basic_history,pq,human
38,human,11,0.7514477,0.46460533,0.7514477,0.6916165,0.6916165,patient_basic_history,pq,human
38,human,12,0.37901682,0.46460533,0.37901682,0.6916165,0.6916165,patient_basic_history,pq,human
38,human,13,0.83039725,0.46460533,0.83039725,0.6916165,0.6916165,patient_basic_history,pq,human
38,human,14,0.37966624,0.46460533,0.37966624,0.6916165,0.6916165,patient_basic_history,pq,human
38,human,15,0.5376395,0.46460533,0.5376395,0.6916165,0.6916165,patient_basic_history,pq,human
38,human,16,0.75812507,0.46460533,0.75812507,0.6916165,0.6916165,patient_basic_history,pq,human
38,human,17,0.9092893,0.46460533,0.9092893,0.6916165,0.6916165,patient_basic_history,pq,human
38,human,18,0.9092893,0.46460533,0.9092893,0.6916165,0.6916165,patient_basic_history,pq,human
38,human,19,0.9092893,0.46460533,0.9092893,0.6916165,0.6916165,patient_basic_history,pq,human
38,human,20,0.9092893,0.46460533,0.9092893,0.6916165,0.6916165,patient_basic_history,pq,human
38,human,21,0.8488157,0.46460533,0.8488157,0.6916165,0.6916165,patient_basic_history,pq,human
38,human,22,0.8497082,0.46460533,0.8497082,0.6916165,0.6916165,patient_basic_history,pq,human
38,human,23,0.5843891,0.46460533,0.5843891,0.6916165,0.6916165,patient_basic_history,pq,human
38,human,24,0.51724374,0.46460533,0.51724374,0.6916165,0.6916165,patient_basic_history,pq,human
38,human,25,0.9100172,0.46460533,0.9100172,0.6916165,0.6916165,patient_basic_history,pq,human
38,human,26,0.65228814,0.46460533,0.65228814,0.6916165,0.6916165,patient_basic_history,pq,human
38,human,27,0.48987,0.46460533,0.48987,0.6916165,0.6916165,patient_basic_history,pq,human
38,human,28,0.4939273,0.46460533,0.4939273,0.6916165,0.6916165,patient_basic_history,pq,human
38,human,29,0.3155779,0.46460533,0.3155779,0.6916165,0.6916165,patient_basic_history,pq,human
38,human,30,0.46624112,0.46460533,0.46624112,0.6916165,0.6916165,patient_basic_history,pq,human
38,human,31,0.88543105,0.46460533,0.88543105,0.6916165,0.6916165,patient_basic_history,pq,human
38,human,32,0.88543105,0.46460533,0.88543105,0.6916165,0.6916165,patient_basic_history,pq,human
38,human,33,0.8387889,0.46460533,0.8387889,0.6916165,0.6916165,patient_basic_history,pq,human
38,human,34,0.88543105,0.46460533,0.88543105,0.6916165,0.6916165,patient_basic_history,pq,human
38,human,35,0.88543105,0.46460533,0.88543105,0.6916165,0.6916165,patient_basic_history,pq,human
38,human,36,0.88543105,0.46460533,0.88543105,0.6916165,0.6916165,patient_basic_history,pq,human
38,human,37,0.88543105,0.46460533,0.88543105,0.6916165,0.6916165,patient_basic_history,pq,human
38,human,38,0.6538667,0.46460533,0.6538667,0.6916165,0.6916165,patient_basic_history,pq,human
38,human,39,0.8274162,0.46460533,0.8274162,0.6916165,0.6916165,patient_basic_history,pq,human
38,Mistral-124B-large-standard,1,0.9300283,0.7523569,0.53621745,0.89548063,0.4841659,patient_basic_history,pq,general
38,Mistral-124B-large-standard,2,0.8590558,0.7523569,0.4203081,0.89548063,0.4841659,patient_basic_history,pq,general
38,Mistral-124B-large-standard,3,0.86186934,0.7523569,0.4019543,0.89548063,0.4841659,patient_basic_history,pq,general
38,Mistral-124B-large-standard,4,0.9182597,0.7523569,0.52482784,0.89548063,0.4841659,patient_basic_history,pq,general
38,Mistral-124B-large-standard,5,0.90819,0.7523569,0.5375218,0.89548063,0.4841659,patient_basic_history,pq,general
38,gemma3-4B-standard,1,0.6014248,0.6705742,0.3916732,0.85817206,0.41595784,patient_basic_history,pq,general
38,gemma3-4B-standard,2,0.94054556,0.6705742,0.41759038,0.85817206,0.41595784,patient_basic_history,pq,general
38,gemma3-4B-standard,3,0.94146395,0.6705742,0.41914988,0.85817206,0.41595784,patient_basic_history,pq,general
38,gemma3-4B-standard,4,0.95321095,0.6705742,0.46142316,0.85817206,0.41595784,patient_basic_history,pq,general
38,gemma3-4B-standard,5,0.85421515,0.6705742,0.38995242,0.85817206,0.41595784,patient_basic_history,pq,general
38,llama-3.2-1B-standard,1,0.641475,0.37842023,0.37286106,0.7090389,0.31451112,patient_basic_history,pq,general
38,llama-3.2-1B-standard,2,0.7429883,0.37842023,0.20782703,0.7090389,0.31451112,patient_basic_history,pq,general
38,llama-3.2-1B-standard,3,0.641475,0.37842023,0.37286106,0.7090389,0.31451112,patient_basic_history,pq,general
38,llama-3.2-1B-standard,4,0.7815206,0.37842023,0.3244927,0.7090389,0.31451112,patient_basic_history,pq,general
38,llama-3.2-1B-standard,5,0.73773575,0.37842023,0.29451376,0.7090389,0.31451112,patient_basic_history,pq,general
38,mistral-7B-medical,1,0.73625845,0.368586,0.3544828,0.70346916,0.35515672,patient_basic_history,pq,biomedical
38,mistral-7B-medical,2,0.7827989,0.368586,0.36099496,0.70346916,0.35515672,patient_basic_history,pq,biomedical
38,mistral-7B-medical,3,0.72232217,0.368586,0.41310495,0.70346916,0.35515672,patient_basic_history,pq,biomedical
38,mistral-7B-medical,4,0.5661039,0.368586,0.29978424,0.70346916,0.35515672,patient_basic_history,pq,biomedical
38,mistral-7B-medical,5,0.70986235,0.368586,0.34741676,0.70346916,0.35515672,patient_basic_history,pq,biomedical
38,mistral-7B-standard,1,0.76657236,0.36140877,0.22994837,0.69937617,0.3405159,patient_basic_history,pq,general
38,mistral-7B-standard,2,0.6079167,0.36140877,0.27538118,0.69937617,0.3405159,patient_basic_history,pq,general
38,mistral-7B-standard,3,0.5527841,0.36140877,0.54960734,0.69937617,0.3405159,patient_basic_history,pq,general
38,mistral-7B-standard,4,0.7572853,0.36140877,0.3476955,0.69937617,0.3405159,patient_basic_history,pq,general
38,mistral-7B-standard,5,0.8123224,0.36140877,0.29994708,0.69937617,0.3405159,patient_basic_history,pq,general
38,phi-4-mini-standard,1,0.7904302,0.35522315,0.41463724,0.69582945,0.32808217,patient_basic_history,pq,general
38,phi-4-mini-standard,2,0.7917807,0.35522315,0.33668867,0.69582945,0.32808217,patient_basic_history,pq,general
38,phi-4-mini-standard,3,0.532889,0.35522315,0.3035102,0.69582945,0.32808217,patient_basic_history,pq,general
38,phi-4-mini-standard,4,0.7977462,0.35522315,0.29441333,0.69582945,0.32808217,patient_basic_history,pq,general
38,phi-4-mini-standard,5,0.56630105,0.35522315,0.29116154,0.69582945,0.32808217,patient_basic_history,pq,general
38,qwen2.5-7B-medical,1,0.89182174,0.6192273,0.41493082,0.83389556,0.43286663,patient_basic_history,pq,biomedical
38,qwen2.5-7B-medical,2,0.8929711,0.6192273,0.42107397,0.83389556,0.43286663,patient_basic_history,pq,biomedical
38,qwen2.5-7B-medical,3,0.7902955,0.6192273,0.45675007,0.83389556,0.43286663,patient_basic_history,pq,biomedical
38,qwen2.5-7B-medical,4,0.8300178,0.6192273,0.44926816,0.83389556,0.43286663,patient_basic_history,pq,biomedical
38,qwen2.5-7B-medical,5,0.76437175,0.6192273,0.42231005,0.83389556,0.43286663,patient_basic_history,pq,biomedical
38,qwen2.5-7B-standard,1,0.83058596,0.5738533,0.4311354,0.8118391,0.47684318,patient_basic_history,pq,general
38,qwen2.5-7B-standard,2,0.77999866,0.5738533,0.51504934,0.8118391,0.47684318,patient_basic_history,pq,general
38,qwen2.5-7B-standard,3,0.73645014,0.5738533,0.37315524,0.8118391,0.47684318,patient_basic_history,pq,general
38,qwen2.5-7B-standard,4,0.8831647,0.5738533,0.45631513,0.8118391,0.47684318,patient_basic_history,pq,general
38,qwen2.5-7B-standard,5,0.82899594,0.5738533,0.6085607,0.8118391,0.47684318,patient_basic_history,pq,general
38,ministral-8B-standard,1,0.84348965,0.65704286,0.39738965,0.85184175,0.45332742,patient_basic_history,pq,general
38,ministral-8B-standard,2,0.8940489,0.65704286,0.43482745,0.85184175,0.45332742,patient_basic_history,pq,general
38,ministral-8B-standard,3,0.8622625,0.65704286,0.5026472,0.85184175,0.45332742,patient_basic_history,pq,general
38,ministral-8B-standard,4,0.8090625,0.65704286,0.6023601,0.85184175,0.45332742,patient_basic_history,pq,general
38,ministral-8B-standard,5,0.8503449,0.65704286,0.32941252,0.85184175,0.45332742,patient_basic_history,pq,general
38,llama-3.2-1B-medical,1,0.7815015,0.38774294,0.41413182,0.7142789,0.34600767,patient_basic_history,pq,biomedical
38,llama-3.2-1B-medical,2,0.51153034,0.38774294,0.5061977,0.7142789,0.34600767,patient_basic_history,pq,biomedical
38,llama-3.2-1B-medical,3,0.7014328,0.38774294,0.21577205,0.7142789,0.34600767,patient_basic_history,pq,biomedical
38,llama-3.2-1B-medical,4,0.8001551,0.38774294,0.30670214,0.7142789,0.34600767,patient_basic_history,pq,biomedical
38,llama-3.2-1B-medical,5,0.7767746,0.38774294,0.28723472,0.7142789,0.34600767,patient_basic_history,pq,biomedical
38,llama-3.2-3B-standard,1,0.8373611,0.56765276,0.37242225,0.80877817,0.4283029,patient_basic_history,pq,general
38,llama-3.2-3B-standard,2,0.81883293,0.56765276,0.3919892,0.80877817,0.4283029,patient_basic_history,pq,general
38,llama-3.2-3B-standard,3,0.8016889,0.56765276,0.473531,0.80877817,0.4283029,patient_basic_history,pq,general
38,llama-3.2-3B-standard,4,0.87528,0.56765276,0.51242876,0.80877817,0.4283029,patient_basic_history,pq,general
38,llama-3.2-3B-standard,5,0.71072805,0.56765276,0.39114326,0.80877817,0.4283029,patient_basic_history,pq,general
38,llama-3.3-70B-standard,1,0.82207555,0.78336823,0.4770972,0.90922755,0.5058524,patient_basic_history,pq,general
38,llama-3.3-70B-standard,2,0.8959446,0.78336823,0.44661382,0.90922755,0.5058524,patient_basic_history,pq,general
38,llama-3.3-70B-standard,3,0.9610986,0.78336823,0.54189825,0.90922755,0.5058524,patient_basic_history,pq,general
38,llama-3.3-70B-standard,4,0.9383539,0.78336823,0.510329,0.90922755,0.5058524,patient_basic_history,pq,general
38,llama-3.3-70B-standard,5,0.9286649,0.78336823,0.55332375,0.90922755,0.5058524,patient_basic_history,pq,general
39,gemma3-4B-standard,1,0.91216326,0.83122486,0.33710784,0.9345687,0.32330173,patient_basic_history,pq,general
39,gemma3-4B-standard,2,0.9605982,0.83122486,0.33406353,0.9345687,0.32330173,patient_basic_history,pq,general
39,gemma3-4B-standard,3,0.9180227,0.83122486,0.33191037,0.9345687,0.32330173,patient_basic_history,pq,general
39,gemma3-4B-standard,4,0.9474907,0.83122486,0.2901251,0.9345687,0.32330173,patient_basic_history,pq,general
39,flanT5-base-standard,1,0.7433616,0.2500896,0.22543932,0.6325122,0.23301916,patient_basic_history,pq,general
39,flanT5-base-standard,2,0.72190595,0.2500896,0.30127907,0.6325122,0.23301916,patient_basic_history,pq,general
39,flanT5-base-standard,3,0.528086,0.2500896,0.3443267,0.6325122,0.23301916,patient_basic_history,pq,general
39,flanT5-base-standard,4,0.49997643,0.2500896,0.081143826,0.6325122,0.23301916,patient_basic_history,pq,general
39,flanT5-base-standard,5,0.66923094,0.2500896,0.2129069,0.6325122,0.23301916,patient_basic_history,pq,general
39,llama-3.2-1B-medical,1,0.6068139,0.44070178,0.32983065,0.7433448,0.5165335,patient_basic_history,pq,biomedical
39,llama-3.2-1B-medical,2,0.8298719,0.44070178,0.6450658,0.7433448,0.5165335,patient_basic_history,pq,biomedical
39,llama-3.2-1B-medical,3,0.67246264,0.44070178,0.40448052,0.7433448,0.5165335,patient_basic_history,pq,biomedical
39,llama-3.2-1B-medical,4,0.8016875,0.44070178,0.5500363,0.7433448,0.5165335,patient_basic_history,pq,biomedical
39,llama-3.2-1B-medical,5,0.80588794,0.44070178,0.65325433,0.7433448,0.5165335,patient_basic_history,pq,biomedical
39,llama-3.2-1B-standard,1,0.565949,0.30066735,0.19079387,0.6637272,0.32064658,patient_basic_history,pq,general
39,llama-3.2-1B-standard,2,0.7640527,0.30066735,0.33075076,0.6637272,0.32064658,patient_basic_history,pq,general
39,llama-3.2-1B-standard,3,0.80358005,0.30066735,0.35341763,0.6637272,0.32064658,patient_basic_history,pq,general
39,llama-3.2-1B-standard,4,0.49598116,0.30066735,0.37286106,0.6637272,0.32064658,patient_basic_history,pq,general
39,llama-3.2-1B-standard,5,0.6890733,0.30066735,0.35540962,0.6637272,0.32064658,patient_basic_history,pq,general
39,flanT5-base-medical,1,0.61482584,0.3323141,0.3018075,0.68253297,0.3852996,patient_basic_history,pq,biomedical
39,flanT5-base-medical,2,0.60947514,0.3323141,0.32056007,0.68253297,0.3852996,patient_basic_history,pq,biomedical
39,flanT5-base-medical,3,0.6841872,0.3323141,0.40304208,0.68253297,0.3852996,patient_basic_history,pq,biomedical
39,flanT5-base-medical,4,0.82150793,0.3323141,0.44451007,0.68253297,0.3852996,patient_basic_history,pq,biomedical
39,flanT5-base-medical,5,0.6826687,0.3323141,0.4565781,0.68253297,0.3852996,patient_basic_history,pq,biomedical
39,biogpt-medical,1,0.7279179,0.43164277,0.3453492,0.738454,0.352246,patient_basic_history,pq,biomedical
39,biogpt-medical,2,0.79682815,0.43164277,0.38327828,0.738454,0.352246,patient_basic_history,pq,biomedical
39,biogpt-medical,3,0.7373785,0.43164277,0.40775543,0.738454,0.352246,patient_basic_history,pq,biomedical
39,biogpt-medical,4,0.6766223,0.43164277,0.32204068,0.738454,0.352246,patient_basic_history,pq,biomedical
39,biogpt-medical,5,0.7535229,0.43164277,0.30280644,0.738454,0.352246,patient_basic_history,pq,biomedical
39,R1-Qwen-8B-standard,1,0.740806,0.35743192,0.29889467,0.6970981,0.35865262,patient_basic_history,pq,general
39,R1-Qwen-8B-standard,2,0.6126319,0.35743192,0.3434385,0.6970981,0.35865262,patient_basic_history,pq,general
39,R1-Qwen-8B-standard,3,0.7527204,0.35743192,0.29322335,0.6970981,0.35865262,patient_basic_history,pq,general
39,R1-Qwen-8B-standard,4,0.6006331,0.35743192,0.49966943,0.6970981,0.35865262,patient_basic_history,pq,general
39,R1-Qwen-8B-standard,5,0.7786988,0.35743192,0.3580371,0.6970981,0.35865262,patient_basic_history,pq,general
39,biogpt-medtext-347M-medical,1,0.911327,0.65260273,0.22642201,0.87658525,0.26440594,patient_basic_history,pq,biomedical
39,biogpt-medtext-347M-medical,2,0.84356356,0.65260273,0.20883831,0.87658525,0.26440594,patient_basic_history,pq,biomedical
39,biogpt-medtext-347M-medical,3,0.8748652,0.65260273,0.35795748,0.87658525,0.26440594,patient_basic_history,pq,biomedical
39,bloom-6B4-german-standard,1,0.7017291,0.39982677,0.115619555,0.72101414,0.28392735,patient_basic_history,pq,general
39,bloom-6B4-german-standard,2,0.7871296,0.39982677,0.36256087,0.72101414,0.28392735,patient_basic_history,pq,general
39,bloom-6B4-german-standard,3,0.7797971,0.39982677,0.43433723,0.72101414,0.28392735,patient_basic_history,pq,general
39,bloom-6B4-german-standard,4,0.66829175,0.39982677,0.2044481,0.72101414,0.28392735,patient_basic_history,pq,general
39,bloom-6B4-german-standard,5,0.6681233,0.39982677,0.30267093,0.72101414,0.28392735,patient_basic_history,pq,general
39,ministral-8B-standard,1,0.92881006,0.7772144,0.3340147,0.9065162,0.2844643,patient_basic_history,pq,general
39,ministral-8B-standard,2,0.882604,0.7772144,0.40868688,0.9065162,0.2844643,patient_basic_history,pq,general
39,ministral-8B-standard,3,0.89876854,0.7772144,0.1724608,0.9065162,0.2844643,patient_basic_history,pq,general
39,ministral-8B-standard,4,0.9020527,0.7772144,0.23285708,0.9065162,0.2844643,patient_basic_history,pq,general
39,ministral-8B-standard,5,0.92034566,0.7772144,0.27430218,0.9065162,0.2844643,patient_basic_history,pq,general
39,llama-3.2-3B-standard,1,0.70940953,0.39938024,0.24408257,0.72076637,0.3728438,patient_basic_history,pq,general
39,llama-3.2-3B-standard,2,0.8189869,0.39938024,0.48263586,0.72076637,0.3728438,patient_basic_history,pq,general
39,llama-3.2-3B-standard,3,0.83294404,0.39938024,0.5002026,0.72076637,0.3728438,patient_basic_history,pq,general
