question_id,model_1,model_2,mean_pairwise_similarity,mean_centroid_comparison,questionnaire,question_type,model_domain
23,flanT5-base-medical,bloom-6B4-german-standard,0.37495717,0.65200603,eortc_qlq_30,pq,biomedical
23,flanT5-base-medical,biogpt-medtext-347M-medical,0.11581533,0.209918,eortc_qlq_30,pq,biomedical
23,flanT5-base-medical,biogpt-medical,0.1455635,0.27296475,eortc_qlq_30,pq,biomedical
23,flanT5-base-medical,R1-Qwen-8B-standard,0.37530106,0.7430978,eortc_qlq_30,pq,biomedical
23,flanT5-base-medical,llama-3.3-70B-standard,0.24464689,0.36418694,eortc_qlq_30,pq,biomedical
23,flanT5-base-medical,llama-3.2-3B-standard,0.35497198,0.6146425,eortc_qlq_30,pq,biomedical
23,flanT5-base-medical,llama-3.2-1B-standard,0.40961322,0.72110534,eortc_qlq_30,pq,biomedical
23,flanT5-base-medical,gemma3-4B-standard,0.4433959,0.6746302,eortc_qlq_30,pq,biomedical
23,flanT5-base-medical,llama-3.2-1B-medical,0.29194278,0.6218085,eortc_qlq_30,pq,biomedical
23,bloom-6B4-german-standard,biogpt-medtext-347M-medical,0.053203937,0.08861321,eortc_qlq_30,pq,general
23,bloom-6B4-german-standard,biogpt-medical,0.101565056,0.17501266,eortc_qlq_30,pq,general
23,bloom-6B4-german-standard,R1-Qwen-8B-standard,0.42019233,0.7645138,eortc_qlq_30,pq,general
23,bloom-6B4-german-standard,llama-3.3-70B-standard,0.41024294,0.56117314,eortc_qlq_30,pq,general
23,bloom-6B4-german-standard,llama-3.2-3B-standard,0.2661516,0.42347592,eortc_qlq_30,pq,general
23,bloom-6B4-german-standard,llama-3.2-1B-standard,0.50527465,0.81737864,eortc_qlq_30,pq,general
23,bloom-6B4-german-standard,gemma3-4B-standard,0.60546136,0.8465091,eortc_qlq_30,pq,general
23,bloom-6B4-german-standard,llama-3.2-1B-medical,0.28176403,0.5514619,eortc_qlq_30,pq,general
23,biogpt-medtext-347M-medical,biogpt-medical,0.2518921,0.4524321,eortc_qlq_30,pq,biomedical
23,biogpt-medtext-347M-medical,R1-Qwen-8B-standard,0.13317758,0.25257018,eortc_qlq_30,pq,biomedical
23,biogpt-medtext-347M-medical,llama-3.3-70B-standard,0.025089536,0.035773553,eortc_qlq_30,pq,biomedical
23,biogpt-medtext-347M-medical,llama-3.2-3B-standard,0.23484038,0.3894809,eortc_qlq_30,pq,biomedical
23,biogpt-medtext-347M-medical,llama-3.2-1B-standard,0.07032492,0.118582,eortc_qlq_30,pq,biomedical
23,biogpt-medtext-347M-medical,gemma3-4B-standard,0.053683866,0.07823528,eortc_qlq_30,pq,biomedical
23,biogpt-medtext-347M-medical,llama-3.2-1B-medical,0.21819423,0.44513008,eortc_qlq_30,pq,biomedical
23,biogpt-medical,R1-Qwen-8B-standard,0.1567338,0.3075275,eortc_qlq_30,pq,biomedical
23,biogpt-medical,llama-3.3-70B-standard,0.050046984,0.07382743,eortc_qlq_30,pq,biomedical
23,biogpt-medical,llama-3.2-3B-standard,0.19888517,0.3412606,eortc_qlq_30,pq,biomedical
23,biogpt-medical,llama-3.2-1B-standard,0.105576605,0.18418217,eortc_qlq_30,pq,biomedical
23,biogpt-medical,gemma3-4B-standard,0.07975443,0.12024975,eortc_qlq_30,pq,biomedical
23,biogpt-medical,llama-3.2-1B-medical,0.21727009,0.45857885,eortc_qlq_30,pq,biomedical
23,R1-Qwen-8B-standard,llama-3.3-70B-standard,0.40737098,0.63451535,eortc_qlq_30,pq,general
23,R1-Qwen-8B-standard,llama-3.2-3B-standard,0.32039082,0.58046484,eortc_qlq_30,pq,general
23,R1-Qwen-8B-standard,llama-3.2-1B-standard,0.41457433,0.76365006,eortc_qlq_30,pq,general
23,R1-Qwen-8B-standard,gemma3-4B-standard,0.4844518,0.7712442,eortc_qlq_30,pq,general
23,R1-Qwen-8B-standard,llama-3.2-1B-medical,0.28926238,0.64464134,eortc_qlq_30,pq,general
23,llama-3.3-70B-standard,llama-3.2-3B-standard,0.18171644,0.24751905,eortc_qlq_30,pq,general
23,llama-3.3-70B-standard,llama-3.2-1B-standard,0.354214,0.49054208,eortc_qlq_30,pq,general
23,llama-3.3-70B-standard,gemma3-4B-standard,0.51818854,0.6202228,eortc_qlq_30,pq,general
23,llama-3.3-70B-standard,llama-3.2-1B-medical,0.19272858,0.32291692,eortc_qlq_30,pq,general
23,llama-3.2-3B-standard,llama-3.2-1B-standard,0.366334,0.5901083,eortc_qlq_30,pq,general
23,llama-3.2-3B-standard,gemma3-4B-standard,0.26072755,0.36298668,eortc_qlq_30,pq,general
23,llama-3.2-3B-standard,llama-3.2-1B-medical,0.37305164,0.7270387,eortc_qlq_30,pq,general
23,llama-3.2-1B-standard,gemma3-4B-standard,0.56502223,0.7997707,eortc_qlq_30,pq,general
23,llama-3.2-1B-standard,llama-3.2-1B-medical,0.31729433,0.6287052,eortc_qlq_30,pq,general
23,gemma3-4B-standard,llama-3.2-1B-medical,0.2942824,0.5039627,eortc_qlq_30,pq,general
24,human,qwen2.5-7B-standard,0.3443047,0.6923764,eortc_qlq_30,pq,human
24,human,gemma3-4B-standard,0.40888053,0.7332463,eortc_qlq_30,pq,human
24,human,qwen2.5-7B-medical,0.38037425,0.63346547,eortc_qlq_30,pq,human
24,human,mistral-7B-standard,0.37373635,0.7458408,eortc_qlq_30,pq,human
24,human,mistral-7B-medical,0.32370085,0.70558655,eortc_qlq_30,pq,human
24,human,ministral-8B-standard,0.40506616,0.71304214,eortc_qlq_30,pq,human
24,human,phi-4-mini-standard,0.29409575,0.6766656,eortc_qlq_30,pq,human
24,human,llama-3.3-70B-standard,0.42972198,0.6839579,eortc_qlq_30,pq,human
24,human,Mistral-124B-large-standard,0.40934512,0.66790116,eortc_qlq_30,pq,human
24,human,R1-Qwen-8B-standard,0.28523228,0.61752594,eortc_qlq_30,pq,human
24,human,biogpt-medical,0.18723874,0.4195843,eortc_qlq_30,pq,human
24,human,flanT5-base-standard,0.1548102,0.36537963,eortc_qlq_30,pq,human
24,human,flanT5-base-medical,0.25876388,0.56281596,eortc_qlq_30,pq,human
24,human,bloom-6B4-german-standard,0.2381598,0.54058254,eortc_qlq_30,pq,human
24,human,biogpt-medtext-347M-medical,0.18899103,0.40650016,eortc_qlq_30,pq,human
24,human,llama-3.2-3B-standard,0.36140996,0.7083784,eortc_qlq_30,pq,human
24,human,llama-3.2-1B-standard,0.16842553,0.41417804,eortc_qlq_30,pq,human
24,human,llama-3.2-1B-medical,0.24989326,0.5673845,eortc_qlq_30,pq,human
24,qwen2.5-7B-standard,gemma3-4B-standard,0.5715319,0.8612302,eortc_qlq_30,pq,general
24,qwen2.5-7B-standard,qwen2.5-7B-medical,0.6175016,0.8641223,eortc_qlq_30,pq,general
24,qwen2.5-7B-standard,mistral-7B-standard,0.41559938,0.6969167,eortc_qlq_30,pq,general
24,qwen2.5-7B-standard,mistral-7B-medical,0.39261425,0.71911407,eortc_qlq_30,pq,general
24,qwen2.5-7B-standard,ministral-8B-standard,0.61333734,0.9072228,eortc_qlq_30,pq,general
24,qwen2.5-7B-standard,phi-4-mini-standard,0.3637353,0.70322776,eortc_qlq_30,pq,general
24,qwen2.5-7B-standard,llama-3.3-70B-standard,0.6609982,0.8840307,eortc_qlq_30,pq,general
24,qwen2.5-7B-standard,Mistral-124B-large-standard,0.6367842,0.873052,eortc_qlq_30,pq,general
24,qwen2.5-7B-standard,R1-Qwen-8B-standard,0.33504924,0.60952336,eortc_qlq_30,pq,general
24,qwen2.5-7B-standard,biogpt-medical,0.080404274,0.1514007,eortc_qlq_30,pq,general
24,qwen2.5-7B-standard,flanT5-base-standard,0.117312014,0.23265505,eortc_qlq_30,pq,general
24,qwen2.5-7B-standard,flanT5-base-medical,0.14161913,0.25882724,eortc_qlq_30,pq,general
24,qwen2.5-7B-standard,bloom-6B4-german-standard,0.31419978,0.5992729,eortc_qlq_30,pq,general
24,qwen2.5-7B-standard,biogpt-medtext-347M-medical,0.015558474,0.028119776,eortc_qlq_30,pq,general
24,qwen2.5-7B-standard,llama-3.2-3B-standard,0.4653751,0.7664672,eortc_qlq_30,pq,general
24,qwen2.5-7B-standard,llama-3.2-1B-standard,0.20426632,0.4220862,eortc_qlq_30,pq,general
24,qwen2.5-7B-standard,llama-3.2-1B-medical,0.17678452,0.33728132,eortc_qlq_30,pq,general
24,gemma3-4B-standard,qwen2.5-7B-medical,0.69056886,0.8617838,eortc_qlq_30,pq,general
24,gemma3-4B-standard,mistral-7B-standard,0.48437434,0.72433823,eortc_qlq_30,pq,general
24,gemma3-4B-standard,mistral-7B-medical,0.4513668,0.7372514,eortc_qlq_30,pq,general
24,gemma3-4B-standard,ministral-8B-standard,0.67294586,0.8876646,eortc_qlq_30,pq,general
24,gemma3-4B-standard,phi-4-mini-standard,0.37774563,0.6512748,eortc_qlq_30,pq,general
24,gemma3-4B-standard,llama-3.3-70B-standard,0.7202141,0.85897976,eortc_qlq_30,pq,general
24,gemma3-4B-standard,Mistral-124B-large-standard,0.6717151,0.8212722,eortc_qlq_30,pq,general
24,gemma3-4B-standard,R1-Qwen-8B-standard,0.35364085,0.573718,eortc_qlq_30,pq,general
24,gemma3-4B-standard,biogpt-medical,0.08638109,0.1450513,eortc_qlq_30,pq,general
24,gemma3-4B-standard,flanT5-base-standard,0.11681161,0.20659046,eortc_qlq_30,pq,general
24,gemma3-4B-standard,flanT5-base-medical,0.19122967,0.3116719,eortc_qlq_30,pq,general
24,gemma3-4B-standard,bloom-6B4-german-standard,0.33465198,0.5692021,eortc_qlq_30,pq,general
24,gemma3-4B-standard,biogpt-medtext-347M-medical,0.030641507,0.049386606,eortc_qlq_30,pq,general
24,gemma3-4B-standard,llama-3.2-3B-standard,0.5557957,0.816319,eortc_qlq_30,pq,general
24,gemma3-4B-standard,llama-3.2-1B-standard,0.19033587,0.35073513,eortc_qlq_30,pq,general
24,gemma3-4B-standard,llama-3.2-1B-medical,0.19595876,0.33340114,eortc_qlq_30,pq,general
24,qwen2.5-7B-medical,mistral-7B-standard,0.5178913,0.7192124,eortc_qlq_30,pq,biomedical
24,qwen2.5-7B-medical,mistral-7B-medical,0.42670345,0.64724755,eortc_qlq_30,pq,biomedical
24,qwen2.5-7B-medical,ministral-8B-standard,0.7066631,0.8656443,eortc_qlq_30,pq,biomedical
24,qwen2.5-7B-medical,phi-4-mini-standard,0.40079802,0.6417247,eortc_qlq_30,pq,biomedical
24,qwen2.5-7B-medical,llama-3.3-70B-standard,0.838145,0.9283222,eortc_qlq_30,pq,biomedical
24,qwen2.5-7B-medical,Mistral-124B-large-standard,0.80744123,0.91679305,eortc_qlq_30,pq,biomedical
24,qwen2.5-7B-medical,R1-Qwen-8B-standard,0.32271206,0.4861939,eortc_qlq_30,pq,biomedical
24,qwen2.5-7B-medical,biogpt-medical,0.053426515,0.08331404,eortc_qlq_30,pq,biomedical
24,qwen2.5-7B-medical,flanT5-base-standard,0.06648806,0.109200895,eortc_qlq_30,pq,biomedical
24,qwen2.5-7B-medical,flanT5-base-medical,0.10702183,0.16198431,eortc_qlq_30,pq,biomedical
24,qwen2.5-7B-medical,bloom-6B4-german-standard,0.30605027,0.4834195,eortc_qlq_30,pq,biomedical
24,qwen2.5-7B-medical,biogpt-medtext-347M-medical,-0.019933391,-0.029835865,eortc_qlq_30,pq,biomedical
24,qwen2.5-7B-medical,llama-3.2-3B-standard,0.5328131,0.7267379,eortc_qlq_30,pq,biomedical
24,qwen2.5-7B-medical,llama-3.2-1B-standard,0.151517,0.2592856,eortc_qlq_30,pq,biomedical
24,qwen2.5-7B-medical,llama-3.2-1B-medical,0.11737408,0.18545258,eortc_qlq_30,pq,biomedical
24,mistral-7B-standard,mistral-7B-medical,0.3915547,0.7117144,eortc_qlq_30,pq,general
24,mistral-7B-standard,ministral-8B-standard,0.4677345,0.68658686,eortc_qlq_30,pq,general
24,mistral-7B-standard,phi-4-mini-standard,0.38120392,0.73139083,eortc_qlq_30,pq,general
24,mistral-7B-standard,llama-3.3-70B-standard,0.5304871,0.7040823,eortc_qlq_30,pq,general
24,mistral-7B-standard,Mistral-124B-large-standard,0.4976672,0.67712426,eortc_qlq_30,pq,general
24,mistral-7B-standard,R1-Qwen-8B-standard,0.40178955,0.725374,eortc_qlq_30,pq,general
24,mistral-7B-standard,biogpt-medical,0.19442774,0.3633194,eortc_qlq_30,pq,general
24,mistral-7B-standard,flanT5-base-standard,0.23528746,0.4630739,eortc_qlq_30,pq,general
24,mistral-7B-standard,flanT5-base-medical,0.29634717,0.53749,eortc_qlq_30,pq,general
24,mistral-7B-standard,bloom-6B4-german-standard,0.3620255,0.685235,eortc_qlq_30,pq,general
24,mistral-7B-standard,biogpt-medtext-347M-medical,0.16004898,0.2870644,eortc_qlq_30,pq,general
24,mistral-7B-standard,llama-3.2-3B-standard,0.41475505,0.67789686,eortc_qlq_30,pq,general
24,mistral-7B-standard,llama-3.2-1B-standard,0.21577917,0.44248188,eortc_qlq_30,pq,general
24,mistral-7B-standard,llama-3.2-1B-medical,0.21668085,0.4102515,eortc_qlq_30,pq,general
24,mistral-7B-medical,ministral-8B-standard,0.43801212,0.70227605,eortc_qlq_30,pq,biomedical
24,mistral-7B-medical,phi-4-mini-standard,0.31957296,0.6697116,eortc_qlq_30,pq,biomedical
24,mistral-7B-medical,llama-3.3-70B-standard,0.4640703,0.6727567,eortc_qlq_30,pq,biomedical
24,mistral-7B-medical,Mistral-124B-large-standard,0.4484643,0.6664735,eortc_qlq_30,pq,biomedical
24,mistral-7B-medical,R1-Qwen-8B-standard,0.3304641,0.6516484,eortc_qlq_30,pq,biomedical
24,mistral-7B-medical,biogpt-medical,0.15750612,0.32147965,eortc_qlq_30,pq,biomedical
24,mistral-7B-medical,flanT5-base-standard,0.161444,0.34705567,eortc_qlq_30,pq,biomedical
24,mistral-7B-medical,flanT5-base-medical,0.20039837,0.39699906,eortc_qlq_30,pq,biomedical
24,mistral-7B-medical,bloom-6B4-german-standard,0.25757363,0.5325096,eortc_qlq_30,pq,biomedical
24,mistral-7B-medical,biogpt-medtext-347M-medical,0.1010498,0.19796458,eortc_qlq_30,pq,biomedical
24,mistral-7B-medical,llama-3.2-3B-standard,0.3894068,0.69518626,eortc_qlq_30,pq,biomedical
24,mistral-7B-medical,llama-3.2-1B-standard,0.19534071,0.43752652,eortc_qlq_30,pq,biomedical
24,mistral-7B-medical,llama-3.2-1B-medical,0.18288924,0.3782191,eortc_qlq_30,pq,biomedical
24,ministral-8B-standard,phi-4-mini-standard,0.40011322,0.6771479,eortc_qlq_30,pq,general
24,ministral-8B-standard,llama-3.3-70B-standard,0.7781034,0.9109496,eortc_qlq_30,pq,general
24,ministral-8B-standard,Mistral-124B-large-standard,0.75866926,0.9105217,eortc_qlq_30,pq,general
24,ministral-8B-standard,R1-Qwen-8B-standard,0.35527185,0.56576043,eortc_qlq_30,pq,general
24,ministral-8B-standard,biogpt-medical,0.08688423,0.14321211,eortc_qlq_30,pq,general
24,ministral-8B-standard,flanT5-base-standard,0.09754568,0.16934331,eortc_qlq_30,pq,general
24,ministral-8B-standard,flanT5-base-medical,0.12974481,0.20757167,eortc_qlq_30,pq,general
24,ministral-8B-standard,bloom-6B4-german-standard,0.3200673,0.53438,eortc_qlq_30,pq,general
24,ministral-8B-standard,biogpt-medtext-347M-medical,0.006360952,0.010063678,eortc_qlq_30,pq,general
24,ministral-8B-standard,llama-3.2-3B-standard,0.5480324,0.79010844,eortc_qlq_30,pq,general
24,ministral-8B-standard,llama-3.2-1B-standard,0.19482955,0.35241085,eortc_qlq_30,pq,general
24,ministral-8B-standard,llama-3.2-1B-medical,0.16714497,0.27914605,eortc_qlq_30,pq,general
24,phi-4-mini-standard,llama-3.3-70B-standard,0.42825472,0.65532285,eortc_qlq_30,pq,general
24,phi-4-mini-standard,Mistral-124B-large-standard,0.41395238,0.64935815,eortc_qlq_30,pq,general
24,phi-4-mini-standard,R1-Qwen-8B-standard,0.3402959,0.70831203,eortc_qlq_30,pq,general
24,phi-4-mini-standard,biogpt-medical,0.19009668,0.40955228,eortc_qlq_30,pq,general
24,phi-4-mini-standard,flanT5-base-standard,0.2512712,0.5701628,eortc_qlq_30,pq,general
24,phi-4-mini-standard,flanT5-base-medical,0.2804281,0.5864024,eortc_qlq_30,pq,general
24,phi-4-mini-standard,bloom-6B4-german-standard,0.32230142,0.7033429,eortc_qlq_30,pq,general
24,phi-4-mini-standard,biogpt-medtext-347M-medical,0.13930893,0.28807783,eortc_qlq_30,pq,general
24,phi-4-mini-standard,llama-3.2-3B-standard,0.36559245,0.68892777,eortc_qlq_30,pq,general
24,phi-4-mini-standard,llama-3.2-1B-standard,0.26330242,0.6225085,eortc_qlq_30,pq,general
24,phi-4-mini-standard,llama-3.2-1B-medical,0.23642603,0.51609474,eortc_qlq_30,pq,general
24,llama-3.3-70B-standard,Mistral-124B-large-standard,0.8978832,0.9743391,eortc_qlq_30,pq,general
24,llama-3.3-70B-standard,R1-Qwen-8B-standard,0.34501535,0.4967784,eortc_qlq_30,pq,general
24,llama-3.3-70B-standard,biogpt-medical,0.10137715,0.1510885,eortc_qlq_30,pq,general
24,llama-3.3-70B-standard,flanT5-base-standard,0.08539282,0.13403985,eortc_qlq_30,pq,general
24,llama-3.3-70B-standard,flanT5-base-medical,0.1469959,0.21263552,eortc_qlq_30,pq,general
24,llama-3.3-70B-standard,bloom-6B4-german-standard,0.31553364,0.47632906,eortc_qlq_30,pq,general
24,llama-3.3-70B-standard,biogpt-medtext-347M-medical,-0.0015979097,-0.0022858046,eortc_qlq_30,pq,general
24,llama-3.3-70B-standard,llama-3.2-3B-standard,0.5787003,0.7543739,eortc_qlq_30,pq,general
24,llama-3.3-70B-standard,llama-3.2-1B-standard,0.18198748,0.2976381,eortc_qlq_30,pq,general
24,llama-3.3-70B-standard,llama-3.2-1B-medical,0.13817564,0.20865175,eortc_qlq_30,pq,general
24,Mistral-124B-large-standard,R1-Qwen-8B-standard,0.3336635,0.49250856,eortc_qlq_30,pq,general
24,Mistral-124B-large-standard,biogpt-medical,0.09976578,0.1524241,eortc_qlq_30,pq,general
24,Mistral-124B-large-standard,flanT5-base-standard,0.08082726,0.13006221,eortc_qlq_30,pq,general
24,Mistral-124B-large-standard,flanT5-base-medical,0.12811379,0.18997972,eortc_qlq_30,pq,general
24,Mistral-124B-large-standard,bloom-6B4-german-standard,0.2948967,0.4563647,eortc_qlq_30,pq,general
24,Mistral-124B-large-standard,biogpt-medtext-347M-medical,-0.010062138,-0.014755659,eortc_qlq_30,pq,general
24,Mistral-124B-large-standard,llama-3.2-3B-standard,0.55509,0.7417835,eortc_qlq_30,pq,general
24,Mistral-124B-large-standard,llama-3.2-1B-standard,0.17768317,0.29790238,eortc_qlq_30,pq,general
24,Mistral-124B-large-standard,llama-3.2-1B-medical,0.1344182,0.20807959,eortc_qlq_30,pq,general
24,R1-Qwen-8B-standard,biogpt-medical,0.24602453,0.49875182,eortc_qlq_30,pq,general
24,R1-Qwen-8B-standard,flanT5-base-standard,0.31311655,0.66854906,eortc_qlq_30,pq,general
24,R1-Qwen-8B-standard,flanT5-base-medical,0.31264365,0.61516976,eortc_qlq_30,pq,general
24,R1-Qwen-8B-standard,bloom-6B4-german-standard,0.38552785,0.7916475,eortc_qlq_30,pq,general
24,R1-Qwen-8B-standard,biogpt-medtext-347M-medical,0.18744393,0.36473167,eortc_qlq_30,pq,general
24,R1-Qwen-8B-standard,llama-3.2-3B-standard,0.36414826,0.6456927,eortc_qlq_30,pq,general
24,R1-Qwen-8B-standard,llama-3.2-1B-standard,0.30925024,0.6879735,eortc_qlq_30,pq,general
24,R1-Qwen-8B-standard,llama-3.2-1B-medical,0.32195342,0.66129994,eortc_qlq_30,pq,general
24,biogpt-medical,flanT5-base-standard,0.22009,0.4864012,eortc_qlq_30,pq,biomedical
24,biogpt-medical,flanT5-base-medical,0.27444988,0.55895317,eortc_qlq_30,pq,biomedical
24,biogpt-medical,bloom-6B4-german-standard,0.19731049,0.41936606,eortc_qlq_30,pq,biomedical
24,biogpt-medical,biogpt-medtext-347M-medical,0.34172967,0.68825877,eortc_qlq_30,pq,biomedical
24,biogpt-medical,llama-3.2-3B-standard,0.15985297,0.29338327,eortc_qlq_30,pq,biomedical
24,biogpt-medical,llama-3.2-1B-standard,0.19820622,0.4564003,eortc_qlq_30,pq,biomedical
24,biogpt-medical,llama-3.2-1B-medical,0.23285866,0.49506786,eortc_qlq_30,pq,biomedical
24,flanT5-base-standard,flanT5-base-medical,0.35638973,0.764467,eortc_qlq_30,pq,general
24,flanT5-base-standard,bloom-6B4-german-standard,0.309451,0.6927177,eortc_qlq_30,pq,general
24,flanT5-base-standard,biogpt-medtext-347M-medical,0.14828691,0.3145525,eortc_qlq_30,pq,general
24,flanT5-base-standard,llama-3.2-3B-standard,0.18152557,0.3508922,eortc_qlq_30,pq,general
24,flanT5-base-standard,llama-3.2-1B-standard,0.2820537,0.6840403,eortc_qlq_30,pq,general
24,flanT5-base-standard,llama-3.2-1B-medical,0.2770928,0.6204672,eortc_qlq_30,pq,general
24,flanT5-base-medical,bloom-6B4-german-standard,0.28004512,0.5777106,eortc_qlq_30,pq,biomedical
24,flanT5-base-medical,biogpt-medtext-347M-medical,0.23194866,0.45341954,eortc_qlq_30,pq,biomedical
24,flanT5-base-medical,llama-3.2-3B-standard,0.19743192,0.35169917,eortc_qlq_30,pq,biomedical
24,flanT5-base-medical,llama-3.2-1B-standard,0.26021445,0.5815665,eortc_qlq_30,pq,biomedical
24,flanT5-base-medical,llama-3.2-1B-medical,0.3376977,0.69685084,eortc_qlq_30,pq,biomedical
24,bloom-6B4-german-standard,biogpt-medtext-347M-medical,0.13056785,0.26636392,eortc_qlq_30,pq,general
24,bloom-6B4-german-standard,llama-3.2-3B-standard,0.33444542,0.6217418,eortc_qlq_30,pq,general
24,bloom-6B4-german-standard,llama-3.2-1B-standard,0.25810587,0.60200024,eortc_qlq_30,pq,general
24,bloom-6B4-german-standard,llama-3.2-1B-medical,0.2851937,0.61416113,eortc_qlq_30,pq,general
24,biogpt-medtext-347M-medical,llama-3.2-3B-standard,0.09987899,0.17594823,eortc_qlq_30,pq,biomedical
24,biogpt-medtext-347M-medical,llama-3.2-1B-standard,0.0972611,0.21496308,eortc_qlq_30,pq,biomedical
24,biogpt-medtext-347M-medical,llama-3.2-1B-medical,0.16679268,0.3403654,eortc_qlq_30,pq,biomedical
24,llama-3.2-3B-standard,llama-3.2-1B-standard,0.22457518,0.45230567,eortc_qlq_30,pq,general
24,llama-3.2-3B-standard,llama-3.2-1B-medical,0.24007544,0.4464386,eortc_qlq_30,pq,general
24,llama-3.2-1B-standard,llama-3.2-1B-medical,0.2675461,0.6242041,eortc_qlq_30,pq,general
25,phi-4-mini-standard,human,0.3984134,0.76818657,eortc_qlq_30,pq,general
25,phi-4-mini-standard,llama-3.3-70B-standard,0.5902336,0.7692667,eortc_qlq_30,pq,general
25,phi-4-mini-standard,llama-3.2-3B-standard,0.5437116,0.8548294,eortc_qlq_30,pq,general
25,phi-4-mini-standard,ministral-8B-standard,0.5537079,0.7960328,eortc_qlq_30,pq,general
25,phi-4-mini-standard,mistral-7B-medical,0.49047023,0.7878745,eortc_qlq_30,pq,general
25,phi-4-mini-standard,mistral-7B-standard,0.53232867,0.79440504,eortc_qlq_30,pq,general
25,phi-4-mini-standard,biogpt-medtext-347M-medical,0.10768654,0.17777917,eortc_qlq_30,pq,general
25,phi-4-mini-standard,biogpt-medical,0.17936781,0.314676,eortc_qlq_30,pq,general
25,phi-4-mini-standard,R1-Qwen-8B-standard,0.5414569,0.85020256,eortc_qlq_30,pq,general
25,phi-4-mini-standard,Mistral-124B-large-standard,0.56197476,0.73734677,eortc_qlq_30,pq,general
25,phi-4-mini-standard,qwen2.5-7B-standard,0.54655594,0.76735115,eortc_qlq_30,pq,general
25,phi-4-mini-standard,qwen2.5-7B-medical,0.5494793,0.7253848,eortc_qlq_30,pq,general
25,phi-4-mini-standard,bloom-6B4-german-standard,0.4620298,0.78566206,eortc_qlq_30,pq,general
25,phi-4-mini-standard,llama-3.2-1B-standard,0.28809336,0.48102152,eortc_qlq_30,pq,general
25,phi-4-mini-standard,llama-3.2-1B-medical,0.29895198,0.57390773,eortc_qlq_30,pq,general
25,phi-4-mini-standard,gemma3-4B-standard,0.5622245,0.77934134,eortc_qlq_30,pq,general
25,phi-4-mini-standard,flanT5-base-standard,0.3426778,0.6965301,eortc_qlq_30,pq,general
25,phi-4-mini-standard,flanT5-base-medical,0.3769094,0.64049834,eortc_qlq_30,pq,general
