id;question;response;questionnaire;model;question_type;model_domain
23;Hatten Sie Schmerzen?;Ja, ich habe seit ein paar Tagen Schmerzen im Oberbauch. Sie fühlen sich an wie starker Druck und werden oft bei活动中，我有时会感到胸部不适。这种感觉就像是有东西压在胸口，尤其是在;eortc_qlq_30;qwen2.5-7B-medical;pq;biomedical
23;Hatten Sie Schmerzen?;Ich habe im Magenbereich gelegentlich einen stechenden Schmerz. Der geht aber oft auch schnell wieder weg.;eortc_qlq_30;human;pq;human
23;Hatten Sie Schmerzen?;Ich habe regelmäßig starke Halsschmerzen.;eortc_qlq_30;human;pq;human
23;Hatten Sie Schmerzen?;Ich spüre sie oft, meine Leber;eortc_qlq_30;human;pq;human
23;Hatten Sie Schmerzen?;Ja, ich hatte Schmerzen. Sie traten vor allem im unteren Rückenbereich auf und waren ziemlich intensiv. Manchmal strahlen sie auch ins Bein aus. Besonders schlimm ist es,;eortc_qlq_30;Mistral-124B-large-standard;pq;general
23;Hatten Sie Schmerzen?;ja, sehr stark;eortc_qlq_30;human;pq;human
23;Hatten Sie Schmerzen?;ja schon;eortc_qlq_30;human;pq;human
23;Hatten Sie Schmerzen?;gelegentlich schon, bringt ne Schwangerschaft so mit sich;eortc_qlq_30;human;pq;human
23;Hatten Sie Schmerzen?;ein wenig;eortc_qlq_30;human;pq;human
23;Hatten Sie Schmerzen?;dauernd;eortc_qlq_30;human;pq;human
23;Hatten Sie Schmerzen?;das hatte ich;eortc_qlq_30;human;pq;human
23;Hatten Sie Schmerzen?;beim Radfahren nicht;eortc_qlq_30;human;pq;human
23;Hatten Sie Schmerzen?;Wie meinen Sie das? In meinem Leben hatte ich schon Schmerzen ja, aber in letzter Zeit nicht mehr.;eortc_qlq_30;human;pq;human
23;Hatten Sie Schmerzen?;Und wie! Schmerzen im Knie, in der Magengegend und sowieso im Kopf.;eortc_qlq_30;human;pq;human
23;Hatten Sie Schmerzen?;So lange ich mir nichts anstoße bin ich völlig schmerzfrei.;eortc_qlq_30;human;pq;human
23;Hatten Sie Schmerzen?;Oh ja;eortc_qlq_30;human;pq;human
23;Hatten Sie Schmerzen?;Nur mäßige Schmerzen bei falschen bzw. ruckartigen Bewegungen.;eortc_qlq_30;human;pq;human
23;Hatten Sie Schmerzen?;Nein, ich bin nur kraftlos;eortc_qlq_30;human;pq;human
23;Hatten Sie Schmerzen?;Nein ich hatte keine schmerzen beim Sport oder anderen Freizeitbeschäftigungen;eortc_qlq_30;human;pq;human
23;Hatten Sie Schmerzen?;Nein;eortc_qlq_30;human;pq;human
23;Hatten Sie Schmerzen?;Nachts tut die Narbe oft weh;eortc_qlq_30;human;pq;human
23;Hatten Sie Schmerzen?;Mein Rücken schmerzt oft nach körperlicher Anstrengung.;eortc_qlq_30;human;pq;human
23;Hatten Sie Schmerzen?;Manchmal muss ich auf Schmerzmittel zugreifen;eortc_qlq_30;human;pq;human
23;Hatten Sie Schmerzen?;Manchmal ja;eortc_qlq_30;human;pq;human
23;Hatten Sie Schmerzen?;Kurz nach der OP hatte ich noch Schmerzen, aber die haben sich innerhalb der ersten zwei Wochen gelegt.;eortc_qlq_30;human;pq;human
23;Hatten Sie Schmerzen?;Kaum;eortc_qlq_30;human;pq;human
23;Hatten Sie Schmerzen?;Ja, öfters.;eortc_qlq_30;human;pq;human
23;Hatten Sie Schmerzen?;Ja, immer wieder;eortc_qlq_30;human;pq;human
23;Hatten Sie Schmerzen?;Ja, die Schmerzen haben aber von Tag zu Tag variiert.;eortc_qlq_30;human;pq;human
23;Hatten Sie Schmerzen?;Ja teilweise.;eortc_qlq_30;human;pq;human
23;Hatten Sie Schmerzen?;Ja schon, kann man da noch was stärkeres verschreiben vielleicht?;eortc_qlq_30;human;pq;human
23;Hatten Sie Schmerzen?;Ja die Naht tat weh und pulsierte für ein paar Stunden.;eortc_qlq_30;human;pq;human
23;Hatten Sie Schmerzen?;Ja aber ich liebe Schmerzen;eortc_qlq_30;human;pq;human
23;Hatten Sie Schmerzen?;Ja, während der letzten Woche. (Note: in the German-language version, which was administered to two-thirds of the participants, the verb tense was changed to present tense. In the English-language version, which was;eortc_qlq_30;mistral-7B-medical;pq;biomedical
23;Hatten Sie Schmerzen?;Ja, schon vor der ersten Gabe. Da hilften mir ein Kopfstein vor Augen, Glückwunsch-Töne des Handys sowie das Bild meines kleinen Enthusiastenbiket;eortc_qlq_30;mistral-7B-medical;pq;biomedical
23;Hatten Sie Schmerzen?;"reiner Text ohne Einführung oder Abschluss
Ja, ich habe mittags starke Schmerzen im Unterleib verspürt. Sie begannen plötzlich und sind stark genug gewesen, dass ich mich";eortc_qlq_30;qwen2.5-7B-standard;pq;general
23;Hatten Sie Schmerzen?;Ja, ich hatte in den letzten Tagen wieder Schmerzen. Es fühlt sich so an, als würde etwas in meinem Bauch komprimiert werden. Die Schmerzen begannen erst vor einer Woche und sind seitdem regelmäßig aufgetreten. Sie sind hauptsächlich;eortc_qlq_30;ministral-8B-standard;pq;general
23;Hatten Sie Schmerzen?;You had pain? - Yes. I would like to have a sedative. I was having chest pain. Please help me find the medication that I would need. You can help me find the right medicine. Is there anything else;eortc_qlq_30;flanT5-base-standard;pq;general
23;Hatten Sie Schmerzen?;Dotten Sie Schmerzen? / Etwas Wichtig / Viel Schmerz / Nichts. / Was passiert, sodass es es dem een realer Spezialisten suchen - ich;eortc_qlq_30;flanT5-base-medical;pq;biomedical
23;Hatten Sie Schmerzen?;Habten Sie Schmerzen? -   ti eti s rte,;eortc_qlq_30;flanT5-base-medical;pq;biomedical
23;Hatten Sie Schmerzen?;Donuts solltest du mad? Neumänst. Is es te man? Uh, es es fas te persone, es es;eortc_qlq_30;flanT5-base-medical;pq;biomedical
23;Hatten Sie Schmerzen?;Dotte Sie Freude ? Agencia Anamnese, Dateien im Journal, es im Gmail. Dotte hier die Frage, sobald man a realer Patienten wird;eortc_qlq_30;flanT5-base-medical;pq;biomedical
23;Hatten Sie Schmerzen?;Am es für Ihnen wahrscheinlich in einem bestimmten Gesundheits- fragen, doen Sie den Antrag anrufen, sobald du eigentlich ausländischer betroffenen Patienten anrufen deben? Vorhin der Kandidaten bekommst;eortc_qlq_30;flanT5-base-medical;pq;biomedical
23;Hatten Sie Schmerzen?;"Der Schmerzen hat sich von Tag zu Tag gesteigert.
Question: Wurden sie auch behandelt?";eortc_qlq_30;bloom-6B4-german-standard;pq;general
23;Hatten Sie Schmerzen?;"Gelegentlich.
Question:
Amphenamin-Tabletten, 10 mg 4-6 mal täglich
Ist eine Dosissteigerung der Tabletten möglich?";eortc_qlq_30;bloom-6B4-german-standard;pq;general
23;Hatten Sie Schmerzen?;"Dolor.
Question: Hatten Sie den Eindruck, dass Ihre Schmerzen ernsthafter geworden waren?";eortc_qlq_30;bloom-6B4-german-standard;pq;general
23;Hatten Sie Schmerzen?;"M M Yes Yes
Question: Wann haben Sie die Schmerzen begonnen?";eortc_qlq_30;bloom-6B4-german-standard;pq;general
23;Hatten Sie Schmerzen?;Wie stark war der Schmerz?;eortc_qlq_30;bloom-6B4-german-standard;pq;general
23;Hatten Sie Schmerzen?;Redundabel;eortc_qlq_30;biogpt-medtext-347M-medical;pq;biomedical
23;Hatten Sie Schmerzen?;6 × 5;eortc_qlq_30;biogpt-medtext-347M-medical;pq;biomedical
23;Hatten Sie Schmerzen?;6 × 10;eortc_qlq_30;biogpt-medtext-347M-medical;pq;biomedical
23;Hatten Sie Schmerzen?;.., 1 st, der 1-h, 5 hz 5 hm: s (8, 9, 13, 14) .s (8, 7, 8, 9, 8, 9, 9) .s 1;eortc_qlq_30;biogpt-medtext-347M-medical;pq;biomedical
23;Hatten Sie Schmerzen?;/;eortc_qlq_30;biogpt-medtext-347M-medical;pq;biomedical
23;Hatten Sie Schmerzen?;n helmer eine sich mile für die Erwachsenen. Part 2. (ABSTRACT TRUNCATED AT 250 WORDS) BACKGROUND: The prevalence of atopic disorders in Germany is about 30%, whereas the prevalence of asthma which is;eortc_qlq_30;biogpt-medical;pq;biomedical
23;Hatten Sie Schmerzen?;84 Frage auzeit aus Besiegle. (ABSTRACT TRUNCATED AT 250 WORDS) [figure in text]. [figure in text].] [figure in text] (ABSTRACT TRUNCATED AT 250 WORDS)] ¿s study aimed;eortc_qlq_30;biogpt-medical;pq;biomedical
23;Hatten Sie Schmerzen?;"r die erfassung zur Beklecht der Komplexäß in der Konzentration mit Fauerszelkubehandlung. ""Zentrum die Konzentration au";eortc_qlq_30;biogpt-medical;pq;biomedical
23;Hatten Sie Schmerzen?;Ja, ich hatte Schmerzen. Die Schmerzen treten vor allem abends auf, wenn ich mich in einer unbequemen Position befinde. Die Schmerzen sind dumpf und werden nicht durch körperliche Bewegung erzeugt. Sie sind eher ein dumpf;eortc_qlq_30;ministral-8B-standard;pq;general
23;Hatten Sie Schmerzen?;89 Bach deutte Bach der Kölbeobatung der Vosssenfeld der Patienten von Kölerbedingsforderten., ein eine Sommer wie Aus;eortc_qlq_30;biogpt-medical;pq;biomedical
23;Hatten Sie Schmerzen?;"Ja, ich hatte einen leichten Weh, der sich wie ziehende Schmerzen angefühlt hat, an der linken Hüfte und im Bein, besonders nachts.
Diese Antwort beinhaltet ein ""Ja"" und spr";eortc_qlq_30;R1-Qwen-8B-standard;pq;general
23;Hatten Sie Schmerzen?;Die Antwort erfolgt auf Deutsch. Ich stelle mir vor, ich sei ein Patient, der konservative Schmerztherapie für chronische Rückenschmerzen erhalten hat, und die Wirkung war begrenzt. Deshalb;eortc_qlq_30;R1-Qwen-8B-standard;pq;general
23;Hatten Sie Schmerzen?;"Ja, ich habe starke, ziehende Schmerzen in der linken Hüfte. Beinahe schon den ganzen Tag.
Okay, das war easy. Gehen wir auf zum Standardisiertem Teile des Fragebogens.";eortc_qlq_30;R1-Qwen-8B-standard;pq;general
23;Hatten Sie Schmerzen?;Guten Tag!;eortc_qlq_30;R1-Qwen-8B-standard;pq;general
23;Hatten Sie Schmerzen?;"_________________
In der Antwort erwähne bei Bedarf die Möglichkeit der Beschwerdebewertung durch Medikamente, ggf. auch durch psychotherapeutische Verfahren nicht.
Your response should be: ""Hmm, ja. Und";eortc_qlq_30;R1-Qwen-8B-standard;pq;general
23;Hatten Sie Schmerzen?;Ja, ich hatte in den letzten Tagen immer wieder mal Schmerzen im unteren Rückenbereich. Es ist ein dumpfer, ziehender Schmerz, der vor allem dann auftritt, wenn ich läng;eortc_qlq_30;Mistral-124B-large-standard;pq;general
23;Hatten Sie Schmerzen?;Ja, ich hatte Schmerzen. Es waren starke, pulsierende Kopfschmerzen, die vor allem morgens und abends auftraten. Sie hörten nach ein paar Stunden von selber wieder auf;eortc_qlq_30;Mistral-124B-large-standard;pq;general
23;Hatten Sie Schmerzen?;Ja, ich hatte Schmerzen. Sie waren besonders stark im unteren Rückenbereich und strahlten manchmal in die Beine aus. Es fühlte sich an, als hätte ich einen dumpfen Sch;eortc_qlq_30;Mistral-124B-large-standard;pq;general
23;Hatten Sie Schmerzen?;(EN) Sollten Sie Schmerzen aufgerufen? (EN) Sie werden Schmerzen als symptomfrei behandelt wollen. (EN) Wolken Sie Ihre Schmerzen? (EN) Didn't die Empfänger für ein;eortc_qlq_30;flanT5-base-standard;pq;general
23;Hatten Sie Schmerzen?;Would you feel pain? No, would you just drive the car? (Will be sure you get to the airport safely!) (How many passengers is this?) (Would you be able to get to the airport safely?) (;eortc_qlq_30;flanT5-base-standard;pq;general
23;Hatten Sie Schmerzen?;10 Deutschen Här des Veräfels nach. (ABSTRACT TRUNCATED AT 250 WORDS) raßm deutschre die Jahre der und der Dahlem und der Reimenführung n;eortc_qlq_30;biogpt-medical;pq;biomedical
23;Hatten Sie Schmerzen?;Ist es um Schmerzen? – es bis es um paines? – es bis um Schmerzes? – es bis um Schmerzes? – es bis;eortc_qlq_30;flanT5-base-standard;pq;general
23;Hatten Sie Schmerzen?;If you suffer from heart palsy, if it goes wrong, the risk of developing heart palsy goes up quite a lot. There are so many ways to conceive heart palsy. Basically people give themselves the;eortc_qlq_30;flanT5-base-standard;pq;general
23;Hatten Sie Schmerzen?;Ja, ich hatte Schmerzen. Es war ein dumpfer Schmerz in der Brust, der sich beim Atmen verschlimmerte. Er begann vor drei Tagen und wurde seitdem immer schlimmer. Es war auch ein Gefühl von Druck und Enge in;eortc_qlq_30;ministral-8B-standard;pq;general
23;Hatten Sie Schmerzen?;"Ja. Die Schmerzen sind seit etwa 2 Wochen vorhanden und ich habe bis jetzt noch keine spezifischen Ergebnisse von einem Arzt erhalten.
Bitte beantworte die Frage auf deutsch, so als wenn du ein realer Patient in der Rout";eortc_qlq_30;ministral-8B-standard;pq;general
23;Hatten Sie Schmerzen?;Ja, ich habe seit etwa einer Woche Schmerzen in meinem linken Knie. Die Schmerzen sind am schlimmsten, wenn ich lange stehe oder nach dem Sitzen aufstehe. Es ist manchmal auch leicht angeschwollen. Die;eortc_qlq_30;ministral-8B-standard;pq;general
23;Hatten Sie Schmerzen?;"<||><||><||>
Ja, ich hatte in den letzten Tagen häufige Kopfschmerzen und gelegentlich auch Schmerzen im unteren Rücken. Die Kopfschmerzen sind eher dumpf und ziehen sich";eortc_qlq_30;llama-3.3-70B-standard;pq;general
23;Hatten Sie Schmerzen?;"<||><||><||>
Ja, ich hatte in den letzten Tagen ziemlich starke Kopfschmerzen und auch im unteren Rückenbereich habe ich Schmerzen. Die Kopfschmerzen kommen und gehen, aber";eortc_qlq_30;llama-3.3-70B-standard;pq;general
23;Hatten Sie Schmerzen?;"<||><||><||>
Ja, ich hatte in den letzten Tagen starke Kopfschmerzen und Schmerzen im unteren Rücken. Die Kopfschmerzen sind eher punktuell und kommen sporadisch vor, während";eortc_qlq_30;llama-3.3-70B-standard;pq;general
23;Hatten Sie Schmerzen?;"<||><||><||>
Ja, ich hatte in den letzten Tagen immer wiederkehrende Kopfschmerzen und leichte Schmerzen im unteren Rücken. Die Kopfschmerzen sind meistens morgens und ab";eortc_qlq_30;llama-3.3-70B-standard;pq;general
23;Hatten Sie Schmerzen?;"1. Ja
Answer:2. Nein
Answer:1
Du erhältst auch eine Frage aus einem Anamnesefragebogen zum Leitsymptom (Symptom-Leitsymptom), du solltest die Anfrage";eortc_qlq_30;llama-3.2-3B-standard;pq;general
23;Hatten Sie Schmerzen?;"1.  Ja
2.  Nein
A. 1
B. 2
C. 3
D. 4
Weitere Informationen zur Auswahlmöglichkeit:
Die Fragebeantwortung ""Ja"" oder";eortc_qlq_30;llama-3.2-3B-standard;pq;general
23;Hatten Sie Schmerzen?;"1. Ja / Nein
2. Wie oft
3. Wie lang
4. Wie schwer
5. Wo
Sie können die Frage auf jeden anderen Anamnesefragebogen entsenden. Wir nutzen Standard- und Komb";eortc_qlq_30;llama-3.2-3B-standard;pq;general
23;Hatten Sie Schmerzen?;1) Ja. Wo?;eortc_qlq_30;llama-3.2-3B-standard;pq;general
23;Hatten Sie Schmerzen?;"1. Ja, sehr schmerzhaft. 2. Ja, leicht schmerzhaft. 3. Nein, nicht schmerzhaft.
4. Nein, nicht merklich.
Würdest du die Frage """;eortc_qlq_30;llama-3.2-3B-standard;pq;general
23;Hatten Sie Schmerzen?;"du hätten Schmerzen
Explanation: Die Schmerzen können durch die Verwendung von Corticosteroiden behandelt werden, um die Schmerzen zu lindern.
Question: Hatten Sie Schmerzen?
Answer: nicht";eortc_qlq_30;llama-3.2-1B-standard;pq;general
23;Hatten Sie Schmerzen?;"<||><||><||>
Ja, ich hatte in den letzten Tagen Schmerzen in meinem rechten Knie, besonders wenn ich Treppen steige oder mich bewege. Es ist ein dumpfer, manchmal auch stech";eortc_qlq_30;llama-3.3-70B-standard;pq;general
23;Hatten Sie Schmerzen?;"akzeptiert
Alternative: Habe ich Schmerzen oder meine ich sie?";eortc_qlq_30;llama-3.2-1B-standard;pq;general
23;Hatten Sie Schmerzen?;"Give me a response as if you are a real patient in a routine medical setting.
Answer: Ja, ich hatte Schmerzen. Es fing vor etwa einer Woche an, zuerst im Rücken, aber jetzt tut es";eortc_qlq_30;gemma3-4B-standard;pq;general
23;Hatten Sie Schmerzen?;"akz. (z.B. Knieschmerzen, Arthrokinase)
Körperliche Aktivität
1. Was füge ich am Tag in meine Körperarbeit aus?";eortc_qlq_30;llama-3.2-1B-standard;pq;general
23;Hatten Sie Schmerzen?;"Geschichten Sie mir bitte mehr darüber.

Okay, ich hatte Schmerzen. Ich habe seit ein paar Tagen eine Art Ziehen im unteren Rücken, aber es ist auch oft ste";eortc_qlq_30;gemma3-4B-standard;pq;general
23;Hatten Sie Schmerzen?;"Geschichten Sie mir bitte, was Sie fühlen.


Okay, ja, ich hatte Schmerzen. Es fing vor etwa einer Woche an, als ich mir beim Gartenarbeit";eortc_qlq_30;gemma3-4B-standard;pq;general
23;Hatten Sie Schmerzen?;"Geschichten Sie mir bitte detailliert, was Sie an Schmerzen haben.

Ich hatte in den letzten Wochen gelegentlich Schmerzen im Rücken. Es fing vor etwa vier Wochen an";eortc_qlq_30;gemma3-4B-standard;pq;general
23;Hatten Sie Schmerzen?;"Ja, die Schmerzen, die Sie in Ihrem Magen (Du erzogen anmerkungen an: Schmerzen in Magenspiegel) sind sehr beschwerlich.
Alternative: Ja, Schmerzen, die in Ihrem";eortc_qlq_30;llama-3.2-1B-medical;pq;biomedical
23;Hatten Sie Schmerzen?;Geschichten Sie mir bitte detailliert darüber, welche Art von Schmerzen Sie hatten, wo sie lokalisiert waren, wie stark sie waren, wann sie auftraten und was sie verschlimmert oder verbessert hat.;eortc_qlq_30;gemma3-4B-standard;pq;general
23;Hatten Sie Schmerzen?;"Ja, es gäbe eine Interviewfrage.
(Also an oral examination in a standardised medical history form)
Question: Hatten Sie Schmerzen
Answer: Ja, es gäbt eine Interviewfrage.
(Also an oral examination in";eortc_qlq_30;llama-3.2-1B-medical;pq;biomedical
23;Hatten Sie Schmerzen?;"Ja, in 2er-2,5. (Translation: Yes, in 2-2.5)
Explanation: Beim 2.2.5 (2.2.5) ist das Verstehen der Wahrheit";eortc_qlq_30;llama-3.2-1B-medical;pq;biomedical
23;Hatten Sie Schmerzen?;"Ja, Schmerzen.
Herr. K, K, 5. K, 1. K, 2. K.
R. Ja, 1. Nein, 2. 5, 3. 1,";eortc_qlq_30;llama-3.2-1B-medical;pq;biomedical
23;Hatten Sie Schmerzen?;"akzeptiert, auch wenn sie im Laufe der Zeit eingengerichtet wurden.
Question: Welche Schmerzen hätten Sie?
Answer:  [Merkmal, zu dem die Antwort gegeben wurde]
Question: Hätten Sie";eortc_qlq_30;llama-3.2-1B-standard;pq;general
23;Hatten Sie Schmerzen?;"small
Explanation: Ja, ich habe Schmerzen. Wie lange leben Sie?
Question: Hatten Sie Schmerzen?
Answer: large
Explanation: Ja, ich habe Schmerzen. Wie lange leben Sie?
Du hast keine spez";eortc_qlq_30;llama-3.2-1B-standard;pq;general
23;Hatten Sie Schmerzen?;"Ja, Hätte, Hätte, Hätte
( translated from German: Ja, Hätte, Hätte, Hätte)
Question: Hätte Sie Schmerzen?
Answer: Hätte, H";eortc_qlq_30;llama-3.2-1B-medical;pq;biomedical
24;Mussten Sie sich ausruhen?;Ja.;eortc_qlq_30;human;pq;human
24;Mussten Sie sich ausruhen?;Täglich mindestens eine Stunde;eortc_qlq_30;human;pq;human
24;Mussten Sie sich ausruhen?;Ja, wiegesagt, ich muss mich immer mal wieder eine Weile hinsetzen oder hinlegen.;eortc_qlq_30;human;pq;human
24;Mussten Sie sich ausruhen?;Ja. Manchmal stundenlang.;eortc_qlq_30;human;pq;human
24;Mussten Sie sich ausruhen?;Leider, schon.;eortc_qlq_30;human;pq;human
24;Mussten Sie sich ausruhen?;Mehrmals täglich;eortc_qlq_30;human;pq;human
24;Mussten Sie sich ausruhen?;Nicht oft, meistens komme ich ohne aus, nur wenn wirklich zu viel Stress ist.;eortc_qlq_30;human;pq;human
24;Mussten Sie sich ausruhen?;Schon mehr als sonst, ja;eortc_qlq_30;human;pq;human
24;Mussten Sie sich ausruhen?;bei Schmerzen selbstverständlich;eortc_qlq_30;human;pq;human
24;Mussten Sie sich ausruhen?;nicht mehr als normal;eortc_qlq_30;human;pq;human
24;Mussten Sie sich ausruhen?;ja;eortc_qlq_30;human;pq;human
24;Mussten Sie sich ausruhen?;ja schon des Öfteren;eortc_qlq_30;human;pq;human
24;Mussten Sie sich ausruhen?;mach ich überhaupt gar nicht;eortc_qlq_30;human;pq;human
24;Mussten Sie sich ausruhen?;nein, niemals;eortc_qlq_30;human;pq;human
24;Mussten Sie sich ausruhen?;rein technisch bin ich derzeit nicht im Stande mich auszuruhen, da ich mich auf einer KI-Basis habe registrieren lassen und momentan aktiv auf dieser Plattform interagiere. Allerdings könnte ich Ihnen er;eortc_qlq_30;qwen2.5-7B-standard;pq;general
24;Mussten Sie sich ausruhen?;die letzte paar Tage fühlte ich mich ziemlich müde und habe daher mehr Ruhe als normalerweise genommen. Ich bin weniger oft aufgestanden und habe mich auch nicht so aktiv bewegt wie gewöhnlich.;eortc_qlq_30;qwen2.5-7B-standard;pq;general
